,score
17206,0.0
1523,5.0
2067,9.0
12778,8.42
5010,7.75
1923,7.63
15901,0.0
10886,8.25
7599,8.65
16520,0.0
2242,8.0
1098,6.0
1535,0.0
8297,5.0
10573,9.33
12082,10.0
1733,0.0
3948,8.51
15871,8.99
1250,8.0
10674,9.5
18440,0.0
12815,9.12
8112,0.0
2429,6.43
2368,8.79
713,10.0
15328,8.58
3768,8.63
17829,8.96
9925,6.5
2762,9.8
7295,8.86
18281,0.0
4877,0.0
5199,7.33
13372,8.05
4332,0.0
16678,8.0
10608,7.43
11957,8.5
18959,0.0
15076,5.0
10500,8.13
11380,0.0
7112,2.0
6374,0.0
8223,5.0
10835,8.18
7363,9.0
14628,0.0
17312,0.0
17348,0.0
6542,9.0
16936,6.5
797,5.67
12541,8.52
871,7.0
10408,6.33
1384,7.84
4852,0.0
505,0.0
7284,10.0
5372,9.0
15802,10.0
4541,0.0
9972,9.0
16581,9.15
5887,9.83
4868,10.0
13398,8.56
5311,9.5
9015,8.15
669,10.0
11780,10.0
4552,0.0
1161,10.0
9022,7.87
6660,9.13
12534,0.0
3928,0.0
10257,9.0
14951,2.0
11757,8.82
11674,8.52
1991,8.65
5658,0.0
9215,8.66
8168,8.61
4483,8.18
989,8.14
1906,0.0
13164,8.47
18861,9.0
8180,9.5
13625,9.5
18654,0.0
6538,6.0
4988,7.73
2566,10.0
9182,7.98
10738,10.0
15197,10.0
5629,0.0
16150,8.75
6105,7.67
7413,8.83
10732,0.0
14051,10.0
6194,8.75
18053,0.0
4871,8.54
12635,0.0
6060,8.98
15600,9.0
14040,10.0
17177,0.0
9351,8.03
16126,0.0
6512,10.0
10558,7.58
2783,9.63
2169,7.13
11965,7.0
1186,0.0
12207,8.93
13887,2.0
5227,7.14
9678,8.19
13186,8.48
14851,8.0
3507,0.0
5624,0.0
6386,8.0
13923,7.6
6435,9.15
14878,0.0
14511,0.0
1528,0.0
2309,8.7
6844,9.11
2467,8.0
16803,9.18
9088,8.25
7196,0.0
16650,0.0
6178,0.0
18219,0.0
14544,6.0
14550,9.17
361,8.0
5656,0.0
13480,8.22
18656,0.0
13724,7.5
6108,8.88
6113,8.29
9134,8.05
10300,9.0
1518,0.0
8420,0.0
12087,8.83
16600,8.58
10781,10.0
5285,8.0
16971,0.0
9647,8.07
3661,0.0
1277,0.0
10706,7.75
17942,10.0
15444,8.83
9307,8.87
7696,8.0
17798,9.07
3314,0.0
16618,0.0
7059,10.0
8693,9.01
7226,7.0
17811,9.18
15974,8.92
5048,8.0
8911,9.04
6960,6.38
2137,8.91
15985,9.5
8351,7.36
2654,6.93
11543,8.91
12436,8.0
188,9.09
2867,6.5
11774,8.31
12488,0.0
992,7.0
2099,10.0
17509,10.0
16855,0.0
11156,8.56
15755,0.0
13627,10.0
12190,8.76
3228,0.0
7482,8.87
16929,9.0
5425,9.17
14508,8.0
17256,0.0
16848,8.1
11487,9.16
16671,8.35
11652,9.0
5261,8.4
17126,0.0
3042,7.67
17667,0.0
3049,10.0
7101,8.75
9426,8.28
3077,5.2
15056,0.0
3896,9.0
18927,0.0
17838,0.0
3753,8.37
12679,0.0
8946,8.25
865,8.43
9151,8.29
8124,9.02
8947,7.9
8912,8.75
8879,8.59
18611,8.0
2656,6.0
1240,6.0
18523,6.0
15659,9.0
12941,8.74
18373,8.5
14406,8.61
11134,0.0
4190,0.0
12004,8.5
12289,0.0
2931,8.79
18070,0.0
6613,9.16
15562,9.0
17574,0.0
17163,8.0
17251,0.0
4673,8.17
7313,8.95
9938,10.0
7614,8.28
4173,8.5
10716,9.0
354,9.0
2909,7.5
10470,9.25
17537,0.0
18265,0.0
7607,8.0
8700,7.77
11473,0.0
4030,0.0
15422,8.5
10465,7.4
3105,10.0
18408,10.0
12847,8.31
1375,8.9
7206,8.73
7722,0.0
14820,7.25
12896,8.92
7072,8.2
3513,9.4
14450,7.14
16635,9.14
9744,6.08
18082,0.0
14854,0.0
2565,9.83
1550,0.0
9604,7.63
8863,7.67
8553,8.72
7797,0.0
15457,8.0
9819,7.83
3240,9.01
12842,8.51
12840,0.0
3329,8.77
6497,9.0
5849,8.79
4455,0.0
2716,7.5
11675,0.0
5801,0.0
12640,8.79
15042,0.0
18165,0.0
18354,0.0
1149,0.0
682,0.0
10111,10.0
9355,8.72
15503,10.0
16149,7.06
1972,8.0
16449,7.5
4228,10.0
14744,6.33
3485,8.8
18855,0.0
4870,8.92
18970,8.35
9365,8.53
10211,9.25
12516,9.12
5149,8.53
10568,7.75
18684,8.0
11092,6.0
16509,0.0
4338,8.0
4191,8.9
6291,8.0
10471,0.0
9138,9.04
4115,8.97
6427,0.0
7170,0.0
18431,0.0
3676,8.0
6336,9.89
6882,7.0
10563,6.0
4131,7.88
9111,8.14
7376,8.82
6901,10.0
4857,8.93
1268,8.83
8535,8.55
13417,8.82
16680,8.07
5272,7.92
10832,0.0
1130,6.0
13927,9.0
3452,0.0
3497,0.0
1226,0.0
10621,10.0
18325,7.35
18520,3.0
12084,10.0
15948,0.0
18602,9.0
18582,0.0
1780,0.0
13821,0.0
17265,8.6
18730,0.0
15585,10.0
6021,8.74
6014,8.77
1414,0.0
7459,8.26
162,9.0
10767,9.24
16817,8.3
4791,8.4
5571,10.0
9411,8.01
11909,0.0
9455,7.84
10968,6.0
4949,8.85
18865,8.39
14300,0.0
14478,7.0
14906,7.45
3982,0.0
18680,9.06
958,9.0
6940,9.0
12212,8.94
3004,8.25
17123,10.0
15989,0.0
8583,9.0
18530,8.5
10492,6.4
9167,0.0
5888,6.25
15570,7.0
12521,8.45
16837,8.01
3563,0.0
5383,9.0
18302,0.0
9299,7.09
14972,0.0
3348,8.64
6366,7.5
5579,10.0
1452,0.0
12707,5.0
11001,9.15
11932,8.89
8719,7.77
14840,8.84
16781,7.77
14546,8.23
3152,10.0
6944,8.5
13630,10.0
3719,0.0
9010,0.0
5882,10.0
5361,8.5
2548,5.5
7195,0.0
7458,8.88
4433,8.33
14210,9.0
1420,0.0
7649,8.34
2108,8.43
12003,8.78
18163,0.0
10063,9.01
546,8.48
3669,8.73
6919,10.0
110,9.0
13315,8.66
17422,10.0
18638,8.82
5995,7.0
1903,7.42
9993,9.0
14439,9.8
10121,10.0
134,9.0
4902,0.0
4282,0.0
7806,8.31
7576,0.0
1471,0.0
1247,0.0
50,0.0
17981,0.0
17303,0.0
1979,0.0
2828,7.5
14153,9.33
14245,10.0
996,0.0
7742,8.6
8325,9.01
10905,7.0
13880,10.0
8615,8.05
4442,8.73
401,10.0
17299,0.0
13499,7.88
3372,7.33
11079,0.0
12870,0.0
4696,0.0
11097,7.0
6990,8.97
2164,2.0
13185,8.24
10915,8.33
232,7.0
4023,0.0
13946,7.5
17642,0.0
12628,8.53
9517,0.0
4489,8.53
6527,9.67
8669,7.8
9093,10.0
18652,8.8
5550,0.0
12992,8.69
15174,10.0
16533,0.0
1287,8.67
10251,5.6
6481,7.0
12704,0.0
950,9.0
10446,9.5
1627,7.84
9776,8.27
16099,0.0
4193,8.98
9713,8.1
10406,10.0
9230,8.88
18042,0.0
4778,8.65
7789,8.67
4351,8.54
8633,7.82
12526,9.0
10852,8.36
1,3.25
13637,0.0
5961,10.0
5886,8.0
9798,0.0
3227,8.5
1235,8.0
9129,0.0
8899,2.0
7443,6.0
10243,8.0
18345,9.0
12095,0.0
1545,0.0
11654,8.0
12250,0.0
2400,9.0
10631,7.0
8979,8.34
4330,8.44
13523,8.69
1888,8.48
14650,7.0
5645,10.0
13140,8.75
5476,9.0
11824,9.0
16906,8.0
18143,0.0
13757,9.5
7351,8.54
4302,10.0
15926,0.0
4046,8.0
17378,9.0
9592,6.63
16472,7.0
5000,8.53
6147,9.12
15927,8.64
1582,0.0
133,8.67
6650,8.0
15793,10.0
16340,6.75
6719,9.01
313,0.0
9904,10.0
3538,9.1
6997,10.0
18891,8.91
15460,7.0
18108,9.0
15548,8.8
18206,0.0
7818,8.05
314,10.0
10460,6.2
4639,8.46
2206,10.0
15826,0.0
8284,0.0
18886,0.0
14206,10.0
15094,8.48
13963,10.0
12831,9.5
3853,8.88
15811,0.0
5537,9.0
14599,4.0
394,9.0
15731,0.0
18359,10.0
4171,9.0
9110,8.75
4080,8.6
2970,9.0
9418,2.0
10420,5.5
13834,9.33
5683,0.0
2710,8.88
1909,8.59
1173,0.0
14804,7.38
1298,8.5
6265,8.5
10505,10.0
6574,9.63
12848,8.08
9862,7.67
9429,0.0
4832,8.68
2932,9.0
13690,9.33
4244,8.56
3279,0.0
11456,0.0
17403,0.0
9470,8.08
339,8.0
15249,8.67
11992,9.0
13845,10.0
5050,8.7
2512,0.0
15886,0.0
848,6.67
18295,0.0
16628,0.0
1094,9.0
17283,0.0
10907,9.8
6062,10.0
389,10.0
11480,7.0
6621,9.17
8208,7.88
1796,0.0
15080,8.27
12620,0.0
17990,0.0
1939,0.0
15381,0.0
7728,9.0
18491,7.5
10992,5.0
16277,8.85
7801,8.15
12353,8.75
15024,0.0
10720,9.2
4247,5.0
2581,9.75
16706,9.07
17416,10.0
15143,0.0
11293,7.0
14167,0.0
7308,8.5
9120,0.0
9566,8.27
17361,10.0
465,9.33
12410,8.89
16168,0.0
11872,9.04
16187,5.0
16100,8.15
8152,10.0
17884,10.0
13032,8.79
7172,8.17
14593,7.67
2990,9.85
12943,8.41
3163,9.0
18693,0.0
18473,9.0
8964,8.59
16944,9.0
15070,7.91
8997,8.98
14728,0.0
17193,10.0
13437,8.92
14779,5.56
8444,8.8
11078,0.0
94,0.0
18825,0.0
2192,6.0
4072,0.0
15949,0.0
15133,0.0
5513,9.0
8972,7.99
10999,9.0
5964,10.0
9593,8.67
10630,9.25
16253,7.58
2852,9.06
17102,10.0
14244,0.0
6728,0.0
14748,7.0
2543,8.22
2318,7.92
7894,8.77
14957,8.35
3306,5.0
6319,9.0
2209,8.44
16121,0.0
15525,10.0
13302,9.11
3634,0.0
5977,6.0
19028,8.34
17287,0.0
16371,9.23
16672,8.99
14170,9.0
16670,0.0
9739,7.51
17448,6.6
15541,0.0
8852,7.2
11090,0.0
9777,8.16
7094,8.73
15670,10.0
7790,8.83
3477,0.0
8218,0.0
15787,0.0
7456,8.43
1499,9.05
16795,9.05
14673,6.0
18312,8.74
13531,8.07
2017,0.0
4178,0.0
8735,8.05
12796,9.07
4400,0.0
2483,10.0
6858,8.85
5331,7.0
17277,0.0
6799,10.0
11342,0.0
17374,9.0
11139,5.5
6083,8.93
3726,7.0
3917,0.0
18640,10.0
11890,0.0
8544,0.0
15299,10.0
12145,0.0
1891,7.55
8239,9.0
8402,8.56
3844,10.0
7817,8.87
2347,9.27
1884,8.49
2898,7.5
17815,8.9
11795,8.38
13292,7.78
43,4.5
8624,0.0
14954,8.51
1182,0.0
933,10.0
1008,0.0
17914,0.0
3547,8.93
7159,8.62
4576,8.82
3066,10.0
10647,8.0
8540,0.0
2696,9.37
15596,10.0
5457,10.0
7785,8.64
16083,0.0
2094,8.0
4936,8.52
7063,7.0
18896,0.0
5994,7.0
13143,9.08
12637,7.98
15856,10.0
11199,0.0
10162,8.0
9062,8.33
16309,9.0
1904,8.64
6539,9.5
17955,10.0
1916,8.48
18492,8.0
10917,8.93
8803,8.68
6089,10.0
16588,8.46
17842,8.88
16286,8.83
14968,0.0
2189,6.0
9831,8.89
4986,8.08
10149,9.21
6223,10.0
7230,0.0
18192,0.0
4798,8.68
11994,8.76
12850,8.4
4975,8.23
15876,8.34
8461,7.0
4908,8.82
532,9.0
4978,10.0
5847,10.0
10113,5.75
14215,9.0
4925,8.95
14841,8.75
18130,0.0
17633,0.0
18610,0.0
6000,8.72
5235,8.23
18483,9.0
10003,8.5
1178,0.0
1314,7.0
2790,9.11
446,10.0
8436,0.0
12559,8.98
5576,9.11
1986,0.0
8213,0.0
13858,8.96
13249,8.29
8811,7.88
9677,8.88
4273,9.06
15218,9.0
13836,0.0
18856,0.0
6201,8.8
6241,10.0
5180,0.0
14790,0.0
16038,8.7
1291,0.0
11091,7.0
2362,9.12
16545,8.59
11559,0.0
14333,0.0
14168,10.0
9965,8.31
9506,7.42
17255,0.0
7122,8.88
5178,0.0
9414,10.0
7377,8.9
10354,7.75
5986,9.0
495,10.0
8621,0.0
3144,0.0
8415,9.01
8728,8.06
15397,8.0
17357,7.5
10176,7.0
8276,8.57
14781,4.0
6537,9.0
12600,5.0
9407,8.86
15741,7.0
8153,0.0
6687,0.0
1537,0.0
15388,10.0
11640,9.16
8660,8.62
7402,9.17
8337,8.0
1854,0.0
868,6.0
10468,9.17
3821,8.73
7535,8.7
18752,0.0
4966,8.29
15602,9.05
9454,4.87
6615,7.0
3701,0.0
65,1.0
18000,0.0
14445,7.5
13989,8.14
18733,0.0
5159,8.47
17056,3.0
15126,0.0
192,9.0
12623,6.84
17389,10.0
15171,0.0
10215,0.0
6040,8.95
10067,9.0
16863,8.88
16433,5.5
11502,10.0
11220,9.0
16179,8.84
15724,8.0
8760,8.57
13030,7.11
4389,8.95
13120,0.0
16761,8.87
8076,8.39
10862,10.0
15847,8.0
9335,8.43
17904,0.0
12817,7.63
8815,7.7
14881,7.0
572,0.0
14889,0.0
7234,10.0
10555,9.0
6277,8.0
4707,7.17
2964,9.55
2182,8.0
13778,8.0
4728,0.0
18864,0.0
14802,0.0
17748,10.0
15893,8.82
7612,0.0
11629,8.89
4873,0.0
4583,8.84
18119,0.0
2118,7.5
5975,0.0
4529,0.0
10050,7.67
15814,9.25
13259,9.11
4745,8.15
12726,8.27
5589,7.0
9611,0.0
606,8.0
11028,10.0
16401,8.0
2551,8.25
3919,10.0
1945,8.28
13006,8.38
3522,0.0
4434,8.34
12138,0.0
14815,0.0
10955,0.0
559,9.12
1532,0.0
16289,10.0
9474,8.06
5599,8.76
5940,9.0
3715,9.18
15478,0.0
11181,10.0
2771,10.0
990,10.0
15246,9.07
458,10.0
18064,10.0
8031,8.73
2559,9.0
3182,9.0
3530,9.07
279,7.0
6937,6.0
5726,10.0
781,0.0
3858,0.0
16487,9.0
12700,8.0
19011,8.57
10618,9.24
973,9.15
6100,8.44
4463,0.0
8834,7.71
3155,10.0
9903,0.0
17443,0.0
18632,10.0
10332,8.91
16992,10.0
15303,8.17
13943,8.0
18381,6.0
14330,0.0
3512,0.0
8750,6.0
18207,0.0
11275,0.0
1529,8.39
6843,10.0
1758,8.17
344,10.0
3213,9.0
6263,7.0
1618,0.0
278,9.78
10452,10.0
6120,8.81
7213,9.0
12105,7.4
8121,8.83
3842,9.14
12506,0.0
9646,8.38
6701,9.8
17541,0.0
12944,0.0
10045,9.21
3267,10.0
18606,7.67
14979,0.0
609,9.6
17598,0.0
8414,8.39
4233,0.0
8579,8.05
5202,7.57
4348,8.0
13005,8.72
12430,8.86
3561,0.0
13082,8.66
3813,7.97
10493,9.5
14148,0.0
7181,10.0
6808,10.0
17075,9.67
2054,9.75
6634,10.0
1158,0.0
5071,7.82
10317,0.0
2473,8.0
14610,6.0
5004,8.06
18229,3.0
12245,8.69
11367,0.0
261,7.0
6645,7.0
15805,0.0
8512,8.06
12343,8.44
9755,7.93
17684,7.0
17486,0.0
3177,9.22
8625,8.59
14684,6.67
4495,0.0
9179,7.15
12893,8.36
15561,9.53
11321,10.0
13465,7.44
15963,8.79
10090,9.73
5792,9.2
11475,10.0
12158,9.11
4818,0.0
2646,9.44
5189,7.73
15605,7.17
9660,0.0
12310,9.0
12523,8.72
2537,0.0
7325,0.0
17252,10.0
16922,8.0
17368,7.75
7058,0.0
4106,8.93
9161,7.3
5653,10.0
6749,8.0
3511,10.0
5429,8.9
10606,9.15
2593,8.78
11378,0.0
9137,8.15
10250,7.67
12111,8.71
14120,9.2
545,7.5
8440,8.35
16526,0.0
17698,9.0
12263,8.34
168,6.0
9434,8.74
6314,0.0
3660,8.93
5349,5.0
18506,0.0
9325,8.3
5585,6.5
8752,8.26
1361,0.0
12104,8.47
10908,9.25
11297,8.0
18686,0.0
9902,8.0
7469,8.67
5825,0.0
8198,9.11
18188,0.0
16102,5.22
8140,10.0
2459,8.86
10638,8.5
143,0.0
14770,7.5
11186,8.93
10967,9.09
6388,10.0
14117,10.0
5500,0.0
9066,9.17
12414,10.0
13684,8.96
7590,8.6
7320,6.0
2152,7.0
8574,4.0
3606,5.4
5413,10.0
11154,9.0
1394,0.0
15608,7.5
944,9.04
10154,9.5
4333,8.02
10579,6.55
7289,10.0
17607,0.0
3013,10.0
14128,10.0
3856,9.15
2802,7.17
11162,7.4
17672,0.0
13768,10.0
582,0.0
16984,10.0
10062,7.0
7036,10.0
12643,9.15
11920,0.0
12182,9.0
15195,10.0
3711,10.0
11500,8.51
13464,8.5
8585,0.0
8762,7.0
14688,7.17
1179,0.0
6846,7.0
969,9.18
15011,6.0
18687,0.0
2398,7.0
3186,0.0
12687,0.0
1218,0.0
703,10.0
16189,6.61
149,9.02
16161,8.86
8905,8.31
10188,7.0
11891,10.0
17165,0.0
1543,10.0
10220,8.2
8859,8.35
9049,8.15
2750,9.0
15276,9.4
11149,10.0
8751,8.03
10038,7.38
6091,8.86
10664,9.0
12983,6.92
13009,7.0
5817,7.67
628,8.77
5812,8.66
13440,8.44
1437,0.0
14366,9.0
17305,0.0
8915,7.83
10304,0.0
7895,0.0
6809,8.0
100,10.0
3997,8.94
6162,9.0
14595,5.0
17819,10.0
14512,9.0
8335,0.0
16387,8.63
15501,6.33
3591,8.31
9718,8.87
10577,9.0
423,10.0
7629,8.94
3291,7.0
7049,9.0
104,9.14
5572,9.16
13367,8.36
14080,8.86
8582,8.99
9155,7.15
17106,0.0
5511,10.0
9262,8.49
15812,0.0
15815,8.79
3747,8.98
17491,8.0
11937,8.17
6008,8.0
16450,7.18
8345,7.95
9222,8.22
14679,7.0
14224,7.5
9649,7.96
17840,0.0
8738,9.0
1782,6.0
18524,6.0
15336,9.2
5696,8.73
3625,0.0
15889,8.81
603,8.0
13168,8.26
15297,9.22
1613,0.0
18954,9.0
3935,9.2
13179,8.6
551,9.0
16304,9.1
1334,9.05
612,9.0
2130,7.75
11240,8.91
1869,7.92
11483,7.8
2639,0.0
449,0.0
16058,0.0
13853,10.0
11504,0.0
14519,7.5
7427,8.6
8259,9.09
2136,10.0
7078,0.0
15464,10.0
9916,8.0
16042,0.0
3895,9.0
1687,8.26
10803,9.0
17192,0.0
13112,8.92
11250,9.23
13214,8.5
3981,7.0
13384,8.4
17468,0.0
11173,8.66
16386,9.21
4496,8.94
10110,8.0
8784,8.0
5327,8.0
9298,8.55
6138,8.67
3300,10.0
10611,8.0
5434,8.25
14838,0.0
4232,8.19
5279,9.0
18034,5.0
15264,8.5
11346,0.0
3361,0.0
15863,0.0
6061,9.0
14303,0.0
7683,8.8
17257,0.0
5796,9.07
18672,0.0
2428,8.5
4906,8.58
13854,8.33
12099,8.6
8595,8.58
6264,8.0
1237,0.0
4041,8.92
13742,0.0
18621,0.0
3569,8.87
9716,7.2
6332,8.57
10547,8.92
13105,8.87
1435,0.0
13434,9.07
5028,8.52
2077,8.67
6562,8.37
13940,8.38
11811,0.0
13823,10.0
4790,8.46
16831,8.15
10223,7.89
1155,0.0
10562,6.0
1468,8.88
11428,0.0
16247,8.87
7936,9.03
1639,1.0
17832,10.0
1951,8.54
13891,9.0
1063,10.0
15344,10.0
16409,8.77
2245,0.0
5890,8.89
4533,8.49
2122,9.21
15115,0.0
7318,9.08
16727,8.82
15186,9.5
18770,0.0
16823,8.38
10018,6.11
11943,8.31
10466,8.0
15859,0.0
7961,0.0
9708,8.86
13663,9.5
2239,4.67
774,9.5
16469,8.9
6022,8.42
2391,7.14
14671,8.33
15578,10.0
2198,8.6
18554,9.67
15957,0.0
3593,10.0
2705,9.67
4560,8.81
5921,0.0
1128,9.0
11533,0.0
17628,0.0
16120,0.0
9750,8.13
19004,0.0
3922,8.62
18304,0.0
13022,7.39
13405,6.91
13551,7.45
5265,9.0
1042,0.0
14773,0.0
462,0.0
7299,0.0
4152,9.04
14453,6.88
18778,0.0
738,8.88
15358,10.0
13061,8.73
1048,8.5
17337,0.0
15945,9.02
1095,0.0
498,0.0
5508,9.5
1608,0.0
9075,8.88
10130,3.0
1380,0.0
16326,8.33
5984,9.0
8614,8.74
10214,7.33
16418,7.0
8072,8.51
12728,0.0
1073,0.0
6938,8.93
915,10.0
4876,8.24
9032,7.96
8657,8.19
1368,0.0
15910,0.0
5309,8.78
4270,10.0
1114,0.0
13726,8.9
13148,8.58
7379,0.0
11110,9.07
1967,10.0
13391,8.5
11657,7.89
8391,8.61
288,8.0
16624,9.14
1694,9.07
18411,10.0
16037,0.0
15798,0.0
9283,8.73
772,10.0
15610,0.0
3906,0.0
16970,9.0
1512,0.0
3541,8.95
12883,8.6
13533,8.33
1324,0.0
11592,8.86
15962,0.0
6540,0.0
4364,9.01
3037,0.0
7139,6.0
8359,0.0
2699,6.5
18535,9.0
17013,10.0
2127,10.0
13344,8.71
7412,8.86
18625,10.0
15351,0.0
6112,9.2
13818,8.75
16026,8.79
8840,7.35
3873,9.2
15476,3.0
1388,0.0
4358,0.0
3129,8.0
18902,0.0
9287,8.53
3749,9.0
8220,0.0
11802,9.2
8731,7.78
7158,9.0
3504,0.0
11424,0.0
5619,9.19
16109,0.0
2579,6.67
7827,10.0
5623,8.0
10665,0.0
12350,0.0
14850,0.0
12976,8.06
13517,8.46
17203,0.0
8926,7.0
17721,0.0
3111,10.0
18794,3.0
15330,9.8
2101,9.33
2704,0.0
18378,9.5
9685,7.72
1645,8.34
3608,0.0
18425,7.29
18502,7.0
16775,8.61
5346,8.0
7486,9.01
13485,8.51
12723,0.0
18597,6.8
9864,9.0
13525,5.25
7055,6.0
5787,10.0
4319,0.0
1480,0.0
16094,7.67
453,0.0
10987,8.91
10552,9.07
15137,0.0
11826,8.8
16924,10.0
16965,9.0
14581,8.38
1447,9.0
13342,8.14
2305,2.0
4126,10.0
4991,8.62
5192,8.92
10501,7.33
3864,9.26
10942,8.5
2167,9.04
16021,8.51
12395,8.63
4658,8.59
6763,9.14
8759,6.75
12882,8.0
16317,10.0
18184,8.22
1164,8.83
13956,0.0
12370,8.78
5838,0.0
16324,10.0
14690,8.0
16954,8.67
1119,8.9
8982,8.95
2047,0.0
12193,0.0
6218,9.0
12859,9.12
13669,9.0
17023,8.8
3214,0.0
15544,0.0
12775,0.0
12573,0.0
1358,8.7
6745,6.0
3605,0.0
6554,8.41
8454,8.29
4320,0.0
1701,6.09
17558,10.0
9445,8.59
7488,9.04
7793,0.0
6052,9.02
7814,0.0
17605,0.0
10459,9.0
2781,6.0
1355,0.0
16853,8.34
10943,7.23
14945,0.0
3062,8.8
18190,0.0
17828,0.0
1474,0.0
5939,7.0
9212,0.0
4540,0.0
17765,9.11
3181,8.0
7569,8.76
4154,8.6
4150,9.12
7393,0.0
14833,7.33
490,7.0
6781,9.09
9973,6.2
1254,8.0
4551,0.0
335,9.21
16420,0.0
1506,0.0
11177,0.0
2941,8.0
316,0.0
7796,0.0
2315,6.0
16686,7.0
7109,9.0
18358,10.0
5146,8.04
17057,0.0
7883,8.0
13335,8.24
2325,10.0
8668,0.0
7520,7.0
1848,0.0
18854,8.61
749,6.0
11626,0.0
12792,8.73
11273,10.0
172,9.0
9468,8.29
17665,0.0
6630,9.1
10538,9.33
6598,0.0
5563,9.83
3474,8.64
15827,0.0
18209,0.0
7815,0.0
17704,8.84
16985,9.0
16546,8.82
7029,8.85
565,9.0
5778,0.0
1933,0.0
4507,9.13
3009,8.0
6759,9.0
8705,8.65
761,8.17
15029,9.0
12261,0.0
4845,8.92
13056,7.38
14964,0.0
9767,7.04
13926,0.0
4287,8.6
5384,0.0
12013,7.0
2217,7.75
9571,5.93
18051,0.0
10869,8.75
17345,0.0
11014,0.0
15629,9.6
1259,0.0
6777,0.0
17308,0.0
287,8.82
573,10.0
750,8.83
1221,0.0
17781,10.0
815,9.0
927,10.0
18852,0.0
9982,8.5
746,0.0
12846,8.55
15051,0.0
10035,7.0
5529,10.0
10894,10.0
1236,8.0
16236,7.5
10107,0.0
186,0.0
15459,9.5
14901,0.0
16048,0.0
8916,7.63
867,8.5
17860,5.5
3151,8.46
4589,0.0
2527,9.4
7908,8.46
12480,8.51
18321,0.0
18971,0.0
1371,0.0
18888,0.0
9742,4.76
7273,0.0
14019,9.0
979,10.0
1309,8.42
15718,10.0
17037,10.0
1081,9.0
228,0.0
12958,7.91
6826,10.0
14077,10.0
10754,9.0
518,0.0
10477,5.83
17753,0.0
16169,0.0
2962,8.1
2652,5.5
11319,8.5
17789,9.0
3022,10.0
17059,8.68
2070,10.0
18336,8.0
14837,1.0
1421,5.0
4715,0.0
1912,8.5
10723,9.0
18831,8.88
2602,8.0
15043,8.63
6739,9.0
1917,8.61
7686,0.0
8727,0.0
12829,8.56
2924,8.25
3061,8.33
15398,7.0
6448,7.0
16378,10.0
14866,0.0
5733,0.0
17040,10.0
3263,0.0
11146,8.0
5504,0.0
18076,10.0
15582,9.25
5392,8.0
2496,6.0
14934,8.78
1620,8.98
8294,0.0
18784,0.0
7959,8.75
18950,8.74
4427,0.0
5301,7.5
2632,8.14
12504,8.55
3932,9.11
18270,0.0
17494,0.0
1641,9.02
15057,8.48
11228,9.8
5693,0.0
14831,0.0
15636,9.0
6595,0.0
12240,0.0
16488,0.0
18761,1.0
6764,8.0
2402,9.0
3301,10.0
15682,0.0
3189,8.77
12754,8.05
6570,0.0
16278,6.5
12862,0.0
12716,8.17
12116,7.0
17920,9.6
15111,0.0
3720,8.5
4527,0.0
12294,8.87
15394,0.0
898,8.0
15556,0.0
17949,0.0
15782,0.0
14549,0.0
3686,0.0
8418,8.05
7603,8.79
12420,0.0
3587,8.55
5228,8.24
13289,8.87
1813,5.0
14102,0.0
15984,8.68
9618,6.94
13017,8.47
8202,7.89
15488,9.0
18859,0.0
14564,6.33
11966,8.63
11856,8.92
13269,8.77
7285,0.0
3516,8.27
18945,0.0
7557,8.89
7375,7.0
11847,8.61
13375,0.0
8253,8.97
6551,9.78
13090,8.85
12308,8.91
5306,0.0
6868,10.0
16303,8.0
5845,8.0
10293,6.91
14909,6.5
5443,9.33
3157,9.67
284,9.33
16181,7.56
1039,10.0
1133,9.0
12892,8.92
8773,8.33
4508,8.27
489,8.0
18089,0.0
15972,0.0
10376,9.67
3765,9.28
6317,8.58
4462,8.63
18790,0.0
15912,8.35
18012,9.0
5281,9.21
13861,10.0
10387,0.0
9486,8.15
17001,9.0
18759,0.0
14101,0.0
14156,10.0
13196,0.0
7280,0.0
7151,1.0
4188,9.07
8204,8.86
10609,8.99
13593,6.43
3819,0.0
13183,8.69
16196,0.0
7926,9.0
3296,0.0
8603,0.0
9508,8.81
17669,8.72
15987,10.0
17245,8.84
2957,9.24
5906,10.0
9478,8.41
12032,8.92
1531,1.0
421,8.9
2213,7.1
11550,9.1
11880,8.88
10566,6.75
4025,10.0
2999,6.8
4549,8.41
8188,8.75
18380,10.0
18048,0.0
1362,0.0
1494,8.49
15437,10.0
4371,8.81
8029,9.09
6398,8.79
14217,9.0
6438,8.79
1674,10.0
1615,8.4
12816,8.95
6449,7.5
6276,9.11
4478,8.62
837,9.0
9832,8.0
11696,8.91
2590,9.24
5044,4.0
13512,0.0
4204,8.49
17507,0.0
10382,8.43
11109,0.0
16425,10.0
17735,0.0
14518,7.46
16380,10.0
15047,0.0
18129,0.0
4822,0.0
17529,0.0
13265,8.23
9734,8.38
1469,0.0
7810,0.0
8377,8.89
5226,0.0
12109,0.0
1934,0.0
3386,8.77
18795,0.0
11170,8.96
7233,8.41
11651,0.0
11088,8.85
7837,0.0
5532,10.0
11328,0.0
11648,0.0
832,9.5
1622,0.0
18726,0.0
918,9.5
17606,0.0
7763,7.98
9232,8.48
2200,7.0
9550,8.21
17482,8.5
3651,0.0
469,10.0
1214,9.05
8361,7.98
